Magnetometer Ny Alesund
Lat: 78.92  Lon: 11.93
Quiet mean Dec: 9.9739
Quiet mean Inc: 82.6795
Quiet mean Tot: 55128.25
DD/MM/YYYY  HH:MM:SS     Dec      Horiz     Vert      Incl      Total
03/03/2025  03:49:20    10.0487    7034.1   54701.7   82.6725   55152.1
03/03/2025  03:49:30    10.0488    7033.9   54701.7   82.6728   55152.1
03/03/2025  03:49:40    10.0508    7033.7   54702.0   82.6730   55152.3
03/03/2025  03:49:50    10.0509    7033.4   54702.2   82.6733   55152.5
03/03/2025  03:50:00    10.0490    7033.2   54701.7   82.6735   55152.0
03/03/2025  03:50:10    10.0471    7032.9   54701.7   82.6738   55152.0
03/03/2025  03:50:20    10.0472    7032.4   54701.7   82.6743   55151.9
03/03/2025  03:50:30    10.0472    7032.4   54701.7   82.6743   55151.9
03/03/2025  03:50:40    10.0472    7032.7   54702.0   82.6741   55152.2
03/03/2025  03:50:50    10.0491    7032.9   54702.2   82.6738   55152.5
03/03/2025  03:51:00    10.0471    7032.9   54702.2   82.6738   55152.5
03/03/2025  03:51:10    10.0509    7033.4   54702.2   82.6733   55152.5
03/03/2025  03:51:20    10.0528    7033.7   54702.2   82.6731   55152.6
03/03/2025  03:51:30    10.0548    7033.7   54702.0   82.6730   55152.3
03/03/2025  03:51:40    10.0549    7033.4   54701.7   82.6732   55152.0
03/03/2025  03:51:50    10.0549    7033.4   54701.5   82.6732   55151.8
03/03/2025  03:52:00    10.0569    7033.2   54701.5   82.6734   55151.8
03/03/2025  03:52:10    10.0590    7033.0   54701.2   82.6736   55151.5
03/03/2025  03:52:20    10.0611    7032.7   54701.0   82.6739   55151.2
03/03/2025  03:52:30    10.0631    7032.7   54700.7   82.6738   55151.0
03/03/2025  03:52:40    10.0651    7032.5   54700.3   82.6740   55150.5
03/03/2025  03:52:50    10.0671    7032.5   54699.8   82.6739   55150.0
03/03/2025  03:53:00    10.0670    7032.8   54699.3   82.6736   55149.5
03/03/2025  03:53:10    10.0689    7033.0   54698.8   82.6733   55149.1
03/03/2025  03:53:20    10.0650    7033.0   54698.1   82.6732   55148.4
03/03/2025  03:53:30    10.0590    7033.0   54697.1   82.6731   55147.4
03/03/2025  03:53:40    10.0570    7033.0   54696.1   82.6730   55146.4
03/03/2025  03:53:50    10.0530    7033.2   54695.1   82.6726   55145.5
03/03/2025  03:54:00    10.0528    7033.7   54694.4   82.6720   55144.8
03/03/2025  03:54:10    10.0507    7033.9   54693.7   82.6717   55144.1
03/03/2025  03:54:20    10.0526    7034.4   54693.2   82.6711   55143.7
03/03/2025  03:54:30    10.0524    7034.9   54692.7   82.6705   55143.3
03/03/2025  03:54:40    10.0524    7034.9   54692.4   82.6705   55143.0
03/03/2025  03:54:50    10.0523    7035.1   54692.4   82.6702   55143.1
03/03/2025  03:55:00    10.0503    7035.4   54692.9   82.6701   55143.6
03/03/2025  03:55:10    10.0482    7035.6   54692.9   82.6698   55143.6
03/03/2025  03:55:20    10.0482    7035.6   54692.9   82.6698   55143.6
03/03/2025  03:55:30    10.0463    7035.3   54692.4   82.6700   55143.1
03/03/2025  03:55:40    10.0463    7035.3   54692.7   82.6701   55143.3
03/03/2025  03:55:50    10.0444    7035.1   54692.7   82.6703   55143.3
03/03/2025  03:56:00    10.0404    7035.1   54692.4   82.6703   55143.0
03/03/2025  03:56:10    10.0364    7035.1   54692.2   82.6703   55142.8
03/03/2025  03:56:20    10.0325    7035.0   54691.7   82.6702   55142.3
03/03/2025  03:56:30    10.0306    7034.8   54691.0   82.6704   55141.6
03/03/2025  03:56:40    10.0266    7034.8   54690.7   82.6704   55141.3
03/03/2025  03:56:50    10.0265    7035.0   54690.5   82.6701   55141.1
03/03/2025  03:57:00    10.0245    7035.0   54690.2   82.6701   55140.9
03/03/2025  03:57:10    10.0225    7035.2   54690.0   82.6698   55140.6
03/03/2025  03:57:20    10.0184    7035.5   54690.0   82.6696   55140.7
03/03/2025  03:57:30    10.0163    7035.7   54689.8   82.6693   55140.5
03/03/2025  03:57:40    10.0142    7036.2   54689.8   82.6688   55140.5
03/03/2025  03:57:50    10.0121    7036.6   54689.5   82.6683   55140.3
03/03/2025  03:58:00    10.0100    7036.9   54690.0   82.6681   55140.9
03/03/2025  03:58:10    10.0099    7037.4   54690.0   82.6676   55140.9
03/03/2025  03:58:20    10.0118    7037.6   54690.2   82.6674   55141.2
03/03/2025  03:58:30    10.0116    7038.1   54690.2   82.6669   55141.3
03/03/2025  03:58:40    10.0116    7038.1   54690.2   82.6669   55141.3
03/03/2025  03:58:50    10.0096    7038.1   54690.5   82.6669   55141.5
03/03/2025  03:59:00    10.0077    7037.9   54690.5   82.6672   55141.5
03/03/2025  03:59:10    10.0060    7037.1   54690.7   82.6680   55141.6
03/03/2025  03:59:20    10.0000    7037.1   54690.5   82.6680   55141.4
03/03/2025  03:59:30     9.9942    7036.6   54690.2   82.6685   55141.1
03/03/2025  03:59:40     9.9882    7036.5   54690.0   82.6685   55140.8
03/03/2025  03:59:50     9.9862    7036.5   54689.8   82.6685   55140.6
03/03/2025  04:00:00     9.9844    7036.0   54689.5   82.6689   55140.3
03/03/2025  04:00:10     9.9846    7035.3   54689.0   82.6696   55139.7
03/03/2025  04:00:20     9.9849    7034.6   54688.8   82.6703   55139.4
03/03/2025  04:00:30     9.9850    7034.1   54688.5   82.6708   55139.0
03/03/2025  04:00:40     9.9870    7034.1   54688.5   82.6708   55139.0
03/03/2025  04:00:50     9.9889    7034.3   54688.5   82.6705   55139.1
03/03/2025  04:01:00     9.9849    7034.6   54688.5   82.6703   55139.1
03/03/2025  04:01:10     9.9846    7035.3   54688.5   82.6696   55139.2
03/03/2025  04:01:20     9.9825    7035.8   54688.5   82.6691   55139.3
03/03/2025  04:01:30     9.9805    7035.8   54688.3   82.6690   55139.0
03/03/2025  04:01:40     9.9786    7035.5   54688.1   82.6693   55138.7
03/03/2025  04:01:50     9.9787    7035.3   54687.8   82.6695   55138.5
03/03/2025  04:02:00     9.9769    7034.5   54688.1   82.6703   55138.6
03/03/2025  04:02:10     9.9751    7034.0   54688.1   82.6708   55138.6
03/03/2025  04:02:20     9.9752    7033.5   54688.3   82.6713   55138.7
03/03/2025  04:02:30     9.9774    7033.1   54688.3   82.6718   55138.7
03/03/2025  04:02:40     9.9834    7032.8   54688.3   82.6721   55138.6
03/03/2025  04:02:50     9.9854    7032.9   54688.3   82.6720   55138.6
03/03/2025  04:03:00     9.9853    7033.1   54688.1   82.6718   55138.4
03/03/2025  04:03:10     9.9852    7033.6   54687.6   82.6712   55138.0
03/03/2025  04:03:20     9.9851    7033.8   54687.3   82.6709   55137.8
03/03/2025  04:03:30     9.9830    7034.3   54686.3   82.6703   55136.9
03/03/2025  04:03:40     9.9768    7035.0   54685.9   82.6695   55136.5
03/03/2025  04:03:50     9.9726    7035.5   54685.1   82.6689   55135.8
03/03/2025  04:04:00     9.9665    7035.9   54684.1   82.6683   55134.9
03/03/2025  04:04:10     9.9584    7036.6   54683.4   82.6675   55134.3
03/03/2025  04:04:20     9.9543    7036.9   54682.7   82.6672   55133.6
03/03/2025  04:04:30     9.9501    7037.6   54682.2   82.6664   55133.2
03/03/2025  04:04:40     9.9461    7037.8   54681.5   82.6660   55132.5
03/03/2025  04:04:50     9.9400    7038.3   54681.0   82.6655   55132.1
03/03/2025  04:05:00     9.9339    7038.7   54680.7   82.6650   55131.9
03/03/2025  04:05:10     9.9298    7039.0   54680.2   82.6647   55131.4
03/03/2025  04:05:20     9.9217    7039.4   54679.7   82.6642   55131.0
03/03/2025  04:05:30     9.9156    7039.9   54679.0   82.6636   55130.3
03/03/2025  04:05:40     9.9094    7040.6   54678.5   82.6628   55129.9
03/03/2025  04:05:50     9.9013    7041.0   54677.8   82.6622   55129.3
03/03/2025  04:06:00     9.8932    7041.7   54677.6   82.6615   55129.1
03/03/2025  04:06:10     9.8891    7042.2   54677.3   82.6610   55128.9
03/03/2025  04:06:20     9.8829    7042.9   54677.3   82.6602   55129.0
03/03/2025  04:06:30     9.8807    7043.6   54677.6   82.6595   55129.4
03/03/2025  04:06:40     9.8786    7044.1   54677.6   82.6590   55129.4
03/03/2025  04:06:50     9.8745    7044.3   54677.6   82.6588   55129.5
03/03/2025  04:07:00     9.8725    7044.3   54677.8   82.6588   55129.7
03/03/2025  04:07:10     9.8684    7044.8   54677.6   82.6583   55129.5
03/03/2025  04:07:20     9.8703    7045.0   54678.8   82.6582   55130.8
03/03/2025  04:07:30     9.8723    7045.0   54679.0   82.6582   55131.0
03/03/2025  04:07:40     9.8741    7045.8   54679.7   82.6576   55131.8
03/03/2025  04:07:50     9.8740    7046.0   54679.7   82.6573   55131.9
03/03/2025  04:08:00     9.8739    7046.5   54679.7   82.6568   55131.9
03/03/2025  04:08:10     9.8718    7047.0   54679.5   82.6563   55131.7
03/03/2025  04:08:20     9.8737    7047.0   54679.3   82.6563   55131.5
03/03/2025  04:08:30     9.8737    7047.2   54678.8   82.6559   55131.0
03/03/2025  04:08:40     9.8718    7047.0   54678.3   82.6561   55130.5
03/03/2025  04:08:50     9.8699    7046.5   54677.6   82.6566   55129.7
03/03/2025  04:09:00     9.8702    7045.5   54677.1   82.6575   55129.1
03/03/2025  04:09:10     9.8705    7044.5   54676.6   82.6584   55128.5
03/03/2025  04:09:20     9.8706    7044.1   54676.3   82.6589   55128.2
03/03/2025  04:09:30     9.8708    7043.3   54676.1   82.6596   55127.9
03/03/2025  04:09:40     9.8729    7043.1   54675.8   82.6598   55127.6
03/03/2025  04:09:50     9.8689    7043.3   54675.6   82.6596   55127.4
03/03/2025  04:10:00     9.8709    7043.1   54675.6   82.6598   55127.4
03/03/2025  04:10:10     9.8728    7043.3   54676.1   82.6596   55127.9
03/03/2025  04:10:20     9.8728    7043.3   54676.8   82.6597   55128.6
03/03/2025  04:10:30     9.8709    7043.1   54677.1   82.6600   55128.8
03/03/2025  04:10:40     9.8708    7043.3   54677.6   82.6598   55129.3
03/03/2025  04:10:50     9.8689    7043.3   54678.5   82.6600   55130.3
03/03/2025  04:11:00     9.8670    7042.8   54679.5   82.6606   55131.2
03/03/2025  04:11:10     9.8713    7041.9   54680.7   82.6618   55132.3
03/03/2025  04:11:20     9.8735    7041.1   54681.7   82.6626   55133.2
03/03/2025  04:11:30     9.8755    7040.9   54682.7   82.6630   55134.1
03/03/2025  04:11:40     9.8776    7040.7   54683.7   82.6634   55135.0
03/03/2025  04:11:50     9.8797    7040.2   54684.4   82.6640   55135.7
03/03/2025  04:12:00     9.8797    7040.2   54685.9   82.6642   55137.2
03/03/2025  04:12:10     9.8838    7040.0   54687.3   82.6646   55138.6
03/03/2025  04:12:20     9.8878    7039.7   54688.8   82.6650   55140.0
03/03/2025  04:12:30     9.8918    7039.8   54690.7   82.6653   55142.0
03/03/2025  04:12:40     9.8979    7039.3   54692.4   82.6660   55143.6
03/03/2025  04:12:50     9.9078    7039.3   54694.4   82.6662   55145.5
03/03/2025  04:13:00     9.9136    7040.1   54696.4   82.6656   55147.6
03/03/2025  04:13:10     9.9152    7041.1   54698.1   82.6649   55149.4
03/03/2025  04:13:20     9.9170    7041.8   54699.3   82.6643   55150.7
03/03/2025  04:13:30     9.9167    7042.8   54700.0   82.6633   55151.5
03/03/2025  04:13:40     9.9166    7043.3   54700.7   82.6629   55152.3
03/03/2025  04:13:50     9.9165    7043.5   54701.7   82.6628   55153.3
03/03/2025  04:14:00     9.9166    7043.3   54702.2   82.6631   55153.8
03/03/2025  04:14:10     9.9166    7043.0   54702.9   82.6635   55154.5
03/03/2025  04:14:20     9.9166    7043.0   54703.9   82.6636   55155.4
03/03/2025  04:14:30     9.9188    7042.6   54704.9   82.6642   55156.4
03/03/2025  04:14:40     9.9229    7042.1   54706.1   82.6649   55157.5
03/03/2025  04:14:50     9.9288    7042.4   54707.3   82.6648   55158.7
03/03/2025  04:15:00     9.9344    7043.4   54709.0   82.6640   55160.6
03/03/2025  04:15:10     9.9382    7044.1   54710.5   82.6634   55162.1
03/03/2025  04:15:20     9.9418    7045.1   54711.5   82.6625   55163.2
03/03/2025  04:15:30     9.9439    7044.9   54712.5   82.6629   55164.2
03/03/2025  04:15:40     9.9497    7045.4   54713.2   82.6624   55164.9
03/03/2025  04:15:50     9.9437    7045.6   54713.2   82.6622   55165.0
03/03/2025  04:16:00     9.9399    7045.1   54712.2   82.6626   55163.9
03/03/2025  04:16:10     9.9358    7045.3   54711.5   82.6623   55163.2
03/03/2025  04:16:20     9.9337    7045.8   54710.5   82.6616   55162.3
03/03/2025  04:16:30     9.9317    7045.8   54709.8   82.6616   55161.6
03/03/2025  04:16:40     9.9278    7045.5   54708.8   82.6617   55160.6
03/03/2025  04:16:50     9.9218    7045.8   54707.8   82.6613   55159.7
03/03/2025  04:17:00     9.9217    7046.0   54707.3   82.6610   55159.2
03/03/2025  04:17:10     9.9177    7046.2   54707.3   82.6608   55159.2
03/03/2025  04:17:20     9.9155    7046.7   54707.1   82.6603   55159.1
03/03/2025  04:17:30     9.9156    7046.5   54707.1   82.6605   55159.0
03/03/2025  04:17:40     9.9157    7046.2   54707.1   82.6608   55159.0
03/03/2025  04:17:50     9.9158    7046.0   54706.8   82.6610   55158.7
03/03/2025  04:18:00     9.9159    7045.5   54706.8   82.6615   55158.7
03/03/2025  04:18:10     9.9161    7044.8   54706.6   82.6622   55158.3
03/03/2025  04:18:20     9.9164    7043.8   54706.8   82.6632   55158.4
03/03/2025  04:18:30     9.9226    7043.1   54706.8   82.6640   55158.4
03/03/2025  04:18:40     9.9248    7042.4   54707.1   82.6648   55158.5
03/03/2025  04:18:50     9.9290    7041.6   54707.8   82.6656   55159.1
03/03/2025  04:19:00     9.9292    7040.9   54708.3   82.6664   55159.5
03/03/2025  04:19:10     9.9314    7040.2   54708.6   82.6672   55159.7
03/03/2025  04:19:20     9.9296    7039.7   54708.8   82.6677   55159.9
03/03/2025  04:19:30     9.9276    7039.7   54709.0   82.6678   55160.1
03/03/2025  04:19:40     9.9277    7039.2   54709.3   82.6683   55160.3
03/03/2025  04:19:50     9.9259    7038.7   54709.5   82.6688   55160.5
03/03/2025  04:20:00     9.9241    7038.2   54709.3   82.6693   55160.2
03/03/2025  04:20:10     9.9241    7037.9   54709.5   82.6696   55160.4
03/03/2025  04:20:20     9.9261    7038.2   54709.8   82.6694   55160.6
03/03/2025  04:20:30     9.9260    7038.4   54709.8   82.6691   55160.7
03/03/2025  04:20:40     9.9219    7038.7   54709.8   82.6689   55160.7
03/03/2025  04:20:50     9.9240    7038.4   54709.8   82.6691   55160.7
03/03/2025  04:21:00     9.9240    7038.4   54709.5   82.6691   55160.4
03/03/2025  04:21:10     9.9239    7038.7   54709.0   82.6688   55160.0
03/03/2025  04:21:20     9.9238    7038.9   54708.8   82.6685   55159.8
03/03/2025  04:21:30     9.9259    7038.7   54708.6   82.6687   55159.5
03/03/2025  04:21:40     9.9300    7038.5   54708.8   82.6690   55159.7
03/03/2025  04:21:50     9.9337    7039.2   54708.8   82.6682   55159.8
03/03/2025  04:22:00     9.9376    7039.5   54709.0   82.6680   55160.1
03/03/2025  04:22:10     9.9413    7040.2   54709.0   82.6672   55160.2
03/03/2025  04:22:20     9.9452    7040.5   54709.5   82.6670   55160.7
03/03/2025  04:22:30     9.9511    7040.8   54709.8   82.6667   55161.0
03/03/2025  04:22:40     9.9590    7041.0   54710.0   82.6665   55161.2
03/03/2025  04:22:50     9.9628    7041.5   54710.3   82.6660   55161.6
03/03/2025  04:23:00     9.9646    7042.0   54710.3   82.6655   55161.6
03/03/2025  04:23:10     9.9705    7042.6   54710.5   82.6650   55161.9
03/03/2025  04:23:20     9.9743    7043.1   54710.8   82.6645   55162.2
03/03/2025  04:23:30     9.9763    7043.1   54711.7   82.6646   55163.2
03/03/2025  04:23:40     9.9802    7043.1   54711.7   82.6646   55163.2
03/03/2025  04:23:50     9.9824    7042.6   54712.0   82.6651   55163.4
03/03/2025  04:24:00     9.9824    7042.4   54712.0   82.6654   55163.4
03/03/2025  04:24:10     9.9846    7041.7   54712.0   82.6661   55163.3
03/03/2025  04:24:20     9.9848    7041.2   54712.0   82.6666   55163.2
03/03/2025  04:24:30     9.9909    7040.7   54712.2   82.6671   55163.4
03/03/2025  04:24:40     9.9969    7040.5   54712.7   82.6674   55163.8
03/03/2025  04:24:50    10.0028    7040.8   54713.0   82.6672   55164.1
03/03/2025  04:25:00    10.0108    7040.8   54713.4   82.6672   55164.6
03/03/2025  04:25:10    10.0208    7040.4   54713.7   82.6677   55164.8
03/03/2025  04:25:20    10.0267    7040.6   54714.2   82.6675   55165.3
03/03/2025  04:25:30    10.0306    7040.9   54714.7   82.6673   55165.8
03/03/2025  04:25:40    10.0345    7041.2   54715.1   82.6671   55166.3
03/03/2025  04:25:50    10.0405    7041.2   54715.6   82.6671   55166.8
03/03/2025  04:26:00    10.0465    7041.0   54715.9   82.6673   55167.0
03/03/2025  04:26:10    10.0525    7041.0   54715.9   82.6673   55167.0
03/03/2025  04:26:20    10.0584    7041.0   54715.9   82.6673   55167.1
03/03/2025  04:26:30    10.0642    7041.5   54716.1   82.6668   55167.4
03/03/2025  04:26:40    10.0702    7041.6   54715.9   82.6667   55167.1
03/03/2025  04:26:50    10.0702    7041.6   54715.4   82.6667   55166.6
03/03/2025  04:27:00    10.0700    7042.1   54714.7   82.6661   55166.0
03/03/2025  04:27:10    10.0700    7042.1   54713.7   82.6659   55165.0
03/03/2025  04:27:20    10.0719    7042.3   54712.7   82.6655   55164.1
03/03/2025  04:27:30    10.0699    7042.3   54711.5   82.6654   55162.9
03/03/2025  04:27:40    10.0679    7042.5   54710.3   82.6650   55161.7
03/03/2025  04:27:50    10.0680    7042.0   54709.0   82.6653   55160.4
03/03/2025  04:28:00    10.0682    7041.6   54707.1   82.6656   55158.4
03/03/2025  04:28:10    10.0683    7041.3   54705.1   82.6656   55156.4
03/03/2025  04:28:20    10.0702    7041.3   54703.9   82.6654   55155.2
03/03/2025  04:28:30    10.0724    7040.8   54702.7   82.6657   55154.0
03/03/2025  04:28:40    10.0785    7040.4   54701.7   82.6661   55152.9
03/03/2025  04:28:50    10.0806    7040.2   54701.0   82.6662   55152.2
03/03/2025  04:29:00    10.0825    7040.4   54700.3   82.6658   55151.5
03/03/2025  04:29:10    10.0785    7040.4   54699.5   82.6658   55150.7
03/03/2025  04:29:20    10.0745    7040.4   54698.8   82.6657   55150.0
03/03/2025  04:29:30    10.0744    7040.6   54698.5   82.6654   55149.8
03/03/2025  04:29:40    10.0723    7041.1   54698.1   82.6648   55149.4
03/03/2025  04:29:50    10.0723    7041.1   54697.8   82.6648   55149.1
03/03/2025  04:30:00    10.0744    7040.9   54698.1   82.6651   55149.4
03/03/2025  04:30:10    10.0744    7040.6   54698.3   82.6654   55149.6
03/03/2025  04:30:20    10.0746    7040.1   54698.5   82.6659   55149.7
03/03/2025  04:30:30    10.0707    7039.9   54698.5   82.6662   55149.7
03/03/2025  04:30:40    10.0687    7039.9   54698.8   82.6662   55150.0
03/03/2025  04:30:50    10.0666    7040.3   54698.8   82.6657   55150.0
03/03/2025  04:31:00    10.0624    7041.0   54698.5   82.6650   55149.9
03/03/2025  04:31:10    10.0524    7041.2   54698.3   82.6647   55149.6
03/03/2025  04:31:20    10.0463    7041.5   54697.8   82.6644   55149.2
03/03/2025  04:31:30    10.0385    7041.2   54696.8   82.6646   55148.2
03/03/2025  04:31:40    10.0326    7040.9   54696.1   82.6648   55147.4
03/03/2025  04:31:50    10.0288    7040.4   54695.1   82.6652   55146.4
03/03/2025  04:32:00    10.0269    7040.1   54694.6   82.6654   55145.9
03/03/2025  04:32:10    10.0250    7039.9   54693.9   82.6655   55145.1
03/03/2025  04:32:20    10.0231    7039.4   54693.9   82.6661   55145.1
03/03/2025  04:32:30    10.0233    7038.9   54693.4   82.6665   55144.5
03/03/2025  04:32:40    10.0257    7037.4   54693.7   82.6680   55144.6
03/03/2025  04:32:50    10.0281    7036.2   54693.7   82.6693   55144.4
03/03/2025  04:33:00    10.0304    7035.3   54693.7   82.6703   55144.3
03/03/2025  04:33:10    10.0326    7034.5   54693.9   82.6710   55144.4
03/03/2025  04:33:20    10.0368    7033.8   54694.2   82.6718   55144.6
03/03/2025  04:33:30    10.0390    7033.4   54694.6   82.6724   55145.0
03/03/2025  04:33:40    10.0410    7033.1   54695.1   82.6727   55145.5
03/03/2025  04:33:50    10.0391    7032.9   54695.4   82.6730   55145.7
03/03/2025  04:34:00    10.0329    7033.6   54695.4   82.6722   55145.8
03/03/2025  04:34:10    10.0267    7034.5   54695.4   82.6713   55145.9
03/03/2025  04:34:20    10.0144    7035.7   54694.9   82.6700   55145.5
03/03/2025  04:34:30    10.0059    7037.4   54694.2   82.6682   55145.0
03/03/2025  04:34:40     9.9934    7039.2   54693.2   82.6661   55144.3
03/03/2025  04:34:50     9.9788    7041.4   54692.0   82.6637   55143.4
03/03/2025  04:35:00     9.9640    7044.2   54690.5   82.6606   55142.3
03/03/2025  04:35:10     9.9471    7047.3   54689.0   82.6572   55141.2
03/03/2025  04:35:20     9.9322    7050.7   54687.3   82.6535   55140.0
03/03/2025  04:35:30     9.9174    7053.6   54685.4   82.6503   55138.4
03/03/2025  04:35:40     9.9089    7055.5   54683.7   82.6481   55136.9
03/03/2025  04:35:50     9.8987    7056.6   54682.2   82.6467   55135.6
03/03/2025  04:36:00     9.8924    7057.6   54680.7   82.6455   55134.3
03/03/2025  04:36:10     9.8884    7057.8   54680.0   82.6452   55133.6
03/03/2025  04:36:20     9.8825    7057.8   54679.3   82.6451   55132.9
03/03/2025  04:36:30     9.8805    7057.5   54679.0   82.6454   55132.6
03/03/2025  04:36:40     9.8806    7057.3   54679.3   82.6457   55132.8
03/03/2025  04:36:50     9.8827    7056.8   54679.5   82.6462   55133.0
03/03/2025  04:37:00     9.8871    7055.6   54679.7   82.6475   55133.1
03/03/2025  04:37:10     9.8955    7053.9   54680.5   82.6493   55133.6
03/03/2025  04:37:20     9.9058    7052.5   54681.5   82.6509   55134.4
03/03/2025  04:37:30     9.9183    7050.6   54682.9   82.6530   55135.6
03/03/2025  04:37:40     9.9307    7049.0   54684.6   82.6549   55137.1
03/03/2025  04:37:50     9.9432    7047.1   54686.8   82.6572   55139.0
03/03/2025  04:38:00     9.9536    7045.7   54688.8   82.6589   55140.8
03/03/2025  04:38:10     9.9621    7044.0   54690.5   82.6609   55142.2
03/03/2025  04:38:20     9.9683    7043.0   54692.2   82.6621   55143.8
03/03/2025  04:38:30     9.9746    7042.1   54693.4   82.6632   55144.9
03/03/2025  04:38:40     9.9808    7041.1   54694.6   82.6643   55146.0
03/03/2025  04:38:50     9.9830    7040.7   54695.6   82.6650   55146.9
03/03/2025  04:39:00     9.9851    7040.2   54696.8   82.6656   55148.1
03/03/2025  04:39:10     9.9873    7039.5   54697.8   82.6665   55148.9
03/03/2025  04:39:20     9.9874    7039.2   54698.1   82.6668   55149.1
03/03/2025  04:39:30     9.9912    7039.7   54698.3   82.6663   55149.5
03/03/2025  04:39:40     9.9932    7039.7   54698.8   82.6663   55149.9
03/03/2025  04:39:50     9.9972    7039.8   54699.0   82.6664   55150.2
03/03/2025  04:40:00    10.0010    7040.3   54699.3   82.6659   55150.5
03/03/2025  04:40:10    10.0011    7039.8   54699.8   82.6664   55150.9
03/03/2025  04:40:20    10.0053    7039.3   54699.8   82.6669   55150.9
03/03/2025  04:40:30    10.0054    7038.8   54700.0   82.6675   55151.0
03/03/2025  04:40:40    10.0078    7037.6   54699.8   82.6687   55150.6
03/03/2025  04:40:50    10.0100    7036.9   54699.5   82.6694   55150.3
03/03/2025  04:41:00    10.0142    7036.2   54699.5   82.6701   55150.2
03/03/2025  04:41:10    10.0144    7035.4   54699.5   82.6709   55150.1
03/03/2025  04:41:20    10.0127    7034.7   54699.3   82.6716   55149.8
03/03/2025  04:41:30    10.0110    7033.7   54699.0   82.6726   55149.4
03/03/2025  04:41:40    10.0073    7033.0   54698.8   82.6733   55149.1
03/03/2025  04:41:50    10.0034    7032.5   54698.5   82.6738   55148.8
03/03/2025  04:42:00    10.0016    7032.0   54698.5   82.6743   55148.7
03/03/2025  04:42:10    10.0035    7032.2   54699.0   82.6741   55149.2
03/03/2025  04:42:20    10.0034    7032.5   54699.3   82.6739   55149.5
03/03/2025  04:42:30    10.0055    7032.2   54699.8   82.6742   55149.9
03/03/2025  04:42:40    10.0075    7032.2   54700.3   82.6743   55150.4
03/03/2025  04:42:50    10.0096    7032.0   54700.7   82.6746   55150.9
03/03/2025  04:43:00    10.0116    7031.8   54701.0   82.6749   55151.1
03/03/2025  04:43:10    10.0138    7031.0   54701.0   82.6756   55151.0
03/03/2025  04:43:20    10.0118    7031.0   54700.7   82.6756   55150.8
03/03/2025  04:43:30    10.0118    7031.3   54700.7   82.6753   55150.8
03/03/2025  04:43:40    10.0097    7031.5   54700.7   82.6751   55150.8
03/03/2025  04:43:50    10.0077    7031.5   54700.7   82.6751   55150.8
03/03/2025  04:44:00    10.0017    7031.7   54700.3   82.6748   55150.4
03/03/2025  04:44:10     9.9997    7031.7   54700.0   82.6748   55150.1
03/03/2025  04:44:20     9.9956    7031.9   54700.0   82.6746   55150.2
03/03/2025  04:44:30     9.9916    7032.2   54699.5   82.6743   55149.7
03/03/2025  04:44:40     9.9917    7031.9   54699.8   82.6745   55149.9
03/03/2025  04:44:50     9.9915    7032.4   54699.5   82.6740   55149.7
03/03/2025  04:45:00     9.9874    7032.9   54699.5   82.6735   55149.8
03/03/2025  04:45:10     9.9914    7032.6   54699.8   82.6738   55150.0
03/03/2025  04:45:20     9.9956    7032.2   54700.0   82.6743   55150.2
03/03/2025  04:45:30     9.9936    7032.2   54700.5   82.6744   55150.7
03/03/2025  04:45:40     9.9956    7032.2   54700.7   82.6744   55150.9
03/03/2025  04:45:50     9.9915    7032.4   54701.2   82.6742   55151.4
03/03/2025  04:46:00     9.9874    7032.9   54701.5   82.6738   55151.7
03/03/2025  04:46:10     9.9834    7032.8   54701.2   82.6738   55151.5
03/03/2025  04:46:20     9.9794    7033.1   54701.0   82.6735   55151.3
03/03/2025  04:46:30     9.9774    7032.8   54700.7   82.6737   55151.0
03/03/2025  04:46:40     9.9816    7032.4   54700.7   82.6742   55150.9
03/03/2025  04:46:50     9.9816    7032.4   54700.5   82.6742   55150.7
03/03/2025  04:47:00     9.9815    7032.6   54700.7   82.6740   55151.0
03/03/2025  04:47:10     9.9815    7032.6   54701.0   82.6740   55151.2
03/03/2025  04:47:20     9.9774    7032.8   54700.7   82.6737   55151.0
03/03/2025  04:47:30     9.9754    7033.1   54700.3   82.6734   55150.5
03/03/2025  04:47:40     9.9752    7033.8   54700.3   82.6727   55150.6
03/03/2025  04:47:50     9.9729    7034.8   54700.3   82.6717   55150.8
03/03/2025  04:48:00     9.9687    7035.5   54700.3   82.6709   55150.8
03/03/2025  04:48:10     9.9644    7036.4   54700.0   82.6699   55150.7
03/03/2025  04:48:20     9.9582    7037.1   54699.5   82.6691   55150.3
03/03/2025  04:48:30     9.9540    7037.8   54699.3   82.6684   55150.2
03/03/2025  04:48:40     9.9480    7038.1   54698.8   82.6681   55149.7
03/03/2025  04:48:50     9.9439    7038.3   54698.3   82.6678   55149.3
03/03/2025  04:49:00     9.9397    7039.0   54697.6   82.6669   55148.6
03/03/2025  04:49:10     9.9357    7039.2   54696.8   82.6666   55147.9
03/03/2025  04:49:20     9.9357    7039.2   54695.9   82.6665   55147.0
03/03/2025  04:49:30     9.9396    7039.5   54695.4   82.6661   55146.5
03/03/2025  04:49:40     9.9373    7040.5   54694.6   82.6651   55145.9
03/03/2025  04:49:50     9.9371    7041.2   54693.9   82.6642   55145.3
03/03/2025  04:50:00     9.9366    7042.9   54693.7   82.6624   55145.3
